bc/ent_loss,bc/epoch,bc/batch,batch_size,bc/prob_true_act,bc/loss,bc/entropy,bc/l2_loss,bc/samples_so_far,bc/l2_norm,bc/neglogp
0.00924457237124443,15,20500,32,27086.28515625,-9.732202529907227,-9.244571685791016,0.0,656032,3067.29296875,-9.741447448730469
0.008891453966498375,15,21000,32,21860.572265625,-8.446833610534668,-8.891453742980957,0.0,672032,3077.7578125,-8.455724716186523
0.009189732372760773,16,21500,32,27878.080078125,-10.000082015991211,-9.18973159790039,0.0,688032,3085.959716796875,-10.009271621704102
0.008310716599225998,16,22000,32,6802.1748046875,-7.573266506195068,-8.31071662902832,0.0,704032,3108.929931640625,-7.581577301025391
0.007677481509745121,16,22500,32,4885.3740234375,-8.011616706848145,-7.677481174468994,0.0,720032,3111.138671875,-8.019293785095215
0.0074897208251059055,17,23000,32,4063.97900390625,-7.6561384201049805,-7.489720344543457,0.0,736032,3111.56640625,-7.663628101348877
0.007427189964801073,17,23500,32,3010.5029296875,-7.3749847412109375,-7.427189826965332,0.0,752032,3111.91259765625,-7.382411956787109
0.007401522248983383,18,24000,32,3487.6474609375,-7.802443504333496,-7.401521682739258,0.0,768032,3112.14794921875,-7.809844970703125
0.007406794466078281,18,24500,32,4248.900390625,-8.176831245422363,-7.40679407119751,0.0,784032,3112.354248046875,-8.18423843383789
0.007497340440750122,18,25000,32,4166.8984375,-8.098074913024902,-7.497340202331543,0.0,800032,3113.307373046875,-8.105572700500488
0.007492842618376017,19,25500,32,4035.1640625,-7.891946792602539,-7.492842197418213,0.0,816032,3113.2861328125,-7.899439811706543
0.007485376670956612,19,26000,32,4330.728515625,-8.148116111755371,-7.485376358032227,0.0,832032,3113.2890625,-8.155601501464844
0.007567805238068104,20,26500,32,3775.210693359375,-7.798806667327881,-7.56780481338501,0.0,848032,3114.081298828125,-7.806374549865723
0.007543819025158882,20,27000,32,4759.9033203125,-8.186267852783203,-7.543818473815918,0.0,864032,3113.962890625,-8.193811416625977
0.0076111252419650555,20,27500,32,2.2376026720394293e-07,15.88536548614502,-7.6111249923706055,0.0,880032,3114.50634765625,15.877754211425781
0.007629867177456617,21,28000,32,5287.05908203125,-8.15466022491455,-7.629866600036621,0.0,896032,3114.596435546875,-8.1622896194458
0.007582493592053652,21,28500,32,4340.2158203125,-7.905605316162109,-7.582493305206299,0.0,912032,3114.41357421875,-7.9131879806518555
0.007669500540941954,21,29000,32,4719.62109375,-8.093525886535645,-7.669500350952148,0.0,928032,3115.15625,-8.101195335388184
0.00764394411817193,22,29500,32,4962.96044921875,-8.248276710510254,-7.643943786621094,0.0,944032,3114.87890625,-8.25592041015625
0.00763055169954896,22,30000,32,4782.9443359375,-7.990198612213135,-7.630551338195801,0.0,960032,3114.699951171875,-7.997828960418701
0.007685086689889431,23,30500,32,4222.5439453125,-7.741877555847168,-7.685086250305176,0.0,976032,3115.3037109375,-7.749562740325928
0.007651970721781254,23,31000,32,4420.80810546875,-7.938642501831055,-7.651970386505127,0.0,992032,3115.015380859375,-7.94629430770874
0.007703352253884077,23,31500,32,5506.0439453125,-8.405101776123047,-7.703351974487305,0.0,1008032,3115.637939453125,-8.412805557250977
0.007696808315813541,24,32000,32,4834.4453125,-8.094654083251953,-7.696807861328125,0.0,1024032,3115.299072265625,-8.102351188659668
0.007749530021101236,24,32500,32,5759.5205078125,-8.36181640625,-7.749529838562012,0.0,1040032,3115.928955078125,-8.369565963745117
0.007702234201133251,24,33000,32,5773.3515625,-8.432989120483398,-7.702233791351318,0.0,1056032,3115.559814453125,-8.440690994262695
0.007679635193198919,25,33500,32,5181.8271484375,-8.19090461730957,-7.679635047912598,0.0,1072032,3115.284912109375,-8.19858455657959
0.007745274808257818,25,34000,32,5102.64404296875,-8.129671096801758,-7.745274543762207,0.0,1088032,3115.834228515625,-8.13741683959961
0.007694785948842764,26,34500,32,4776.4638671875,-8.018736839294434,-7.6947855949401855,0.0,1104032,3115.510009765625,-8.026432037353516
0.0077664353884756565,26,35000,32,5420.4951171875,-8.316253662109375,-7.766435146331787,0.0,1120032,3116.094482421875,-8.324020385742188
0.0077209086157381535,26,35500,32,5730.8388671875,-8.331116676330566,-7.720908164978027,0.0,1136032,3115.7314453125,-8.338837623596191
0.0077802701853215694,27,36000,32,5793.84814453125,-8.197528839111328,-7.780269622802734,0.0,1152032,3116.347900390625,-8.20530891418457
0.007755742408335209,27,36500,32,5340.40283203125,-8.239046096801758,-7.755742073059082,0.0,1168032,3115.96435546875,-8.246801376342773
0.007721212226897478,27,37000,32,4741.08154296875,-8.053105354309082,-7.721211910247803,0.0,1184032,3115.658447265625,-8.060826301574707
0.00777196092531085,28,37500,32,6197.216796875,-8.528448104858398,-7.771960735321045,0.0,1200032,3116.19140625,-8.536219596862793
0.007744794711470604,28,38000,32,5559.931640625,-8.316560745239258,-7.7447943687438965,0.0,1216032,3115.849365234375,-8.324305534362793
0.007783831097185612,29,38500,32,5047.36669921875,-8.032758712768555,-7.783830642700195,0.0,1232032,3116.40478515625,-8.040542602539062
0.007761151064187288,29,39000,32,4690.80078125,-7.976928234100342,-7.76115083694458,0.0,1248032,3116.0361328125,-7.984689235687256
0.00781345646828413,29,39500,32,6360.126953125,-8.408722877502441,-7.813456058502197,0.0,1264032,3116.63134765625,-8.416536331176758
0.007777529302984476,30,40000,32,5499.501953125,-8.320067405700684,-7.777528762817383,0.0,1280032,3116.207275390625,-8.327844619750977
0.007742344401776791,30,40500,32,4574.5927734375,-8.046626091003418,-7.742343902587891,0.0,1296032,3115.861328125,-8.054368019104004
0.0077836220152676105,30,41000,32,5472.146484375,-8.106188774108887,-7.783621788024902,0.0,1312032,3116.3603515625,-8.113972663879395
0.007747824303805828,31,41500,32,5963.03955078125,-8.437044143676758,-7.747823715209961,0.0,1328032,3116.001953125,-8.444791793823242
0.00779325608164072,31,42000,32,6181.8349609375,-8.353909492492676,-7.793255805969238,0.0,1344032,3116.533203125,-8.361702919006348
0.007763877511024475,32,42500,32,5388.3828125,-8.224936485290527,-7.763876914978027,0.0,1360032,3116.1513671875,-8.23270034790039
0.00781696755439043,32,43000,32,5134.80859375,-7.980170726776123,-7.816967487335205,0.0,1376032,3116.71923828125,-7.987987518310547
0.0077843694016337395,32,43500,32,5107.6181640625,-8.16922664642334,-7.784368991851807,0.0,1392032,3116.317138671875,-8.177011489868164
0.007751010823994875,33,44000,32,5937.65283203125,-8.368514060974121,-7.751010417938232,0.0,1408032,3115.9755859375,-8.376265525817871
0.007798962760716677,33,44500,32,5298.080078125,-8.111943244934082,-7.798962593078613,0.0,1424032,3116.468994140625,-8.119742393493652
0.007750338409096003,33,45000,32,4867.03759765625,-7.887611389160156,-7.750338077545166,0.0,1440032,3116.08203125,-7.89536190032959
0.007814193144440651,34,45500,32,5732.154296875,-8.250732421875,-7.814192771911621,0.0,1456032,3116.6142578125,-8.258546829223633
0.007783574517816305,34,46000,32,6632.078125,-8.458276748657227,-7.783574104309082,0.0,1472032,3116.217041015625,-8.466060638427734
0.00782047025859356,35,46500,32,5546.1357421875,-8.161182403564453,-7.820469856262207,0.0,1488032,3116.7509765625,-8.169002532958984
0.007788814604282379,35,47000,32,5217.4443359375,-7.983083724975586,-7.788814067840576,0.0,1504032,3116.33642578125,-7.990872383117676
0.007821268402040005,35,47500,32,8.126612766970069e-17,37.44614028930664,-7.821268081665039,0.0,1520032,3116.71337890625,37.43832015991211
0.007783610839396715,36,48000,32,5779.638671875,-8.240516662597656,-7.7836103439331055,0.0,1536032,3116.45703125,-8.248300552368164
0.007762207183986902,36,48500,32,5567.34619140625,-8.309820175170898,-7.76220703125,0.0,1552032,3116.104736328125,-8.317582130432129
0.007814930751919746,37,49000,32,5526.9326171875,-8.107563972473145,-7.814930438995361,0.0,1568032,3116.6181640625,-8.115379333496094
0.0077795605175197124,37,49500,32,5855.51123046875,-8.335413932800293,-7.779560089111328,0.0,1584032,3116.227294921875,-8.343193054199219
0.007815993390977383,37,50000,32,5834.634765625,-8.347870826721191,-7.815992832183838,0.0,1600032,3116.74853515625,-8.355687141418457
0.007776062935590744,38,50500,32,5291.1357421875,-7.983432769775391,-7.776062488555908,0.0,1616032,3116.32177734375,-7.991209030151367
0.00785137340426445,38,51000,32,6436.6357421875,-8.535870552062988,-7.851372718811035,0.0,1632032,3116.893310546875,-8.543722152709961
0.007788222748786211,38,51500,32,5493.6162109375,-8.234261512756348,-7.788222312927246,0.0,1648032,3116.423828125,-8.242050170898438
0.007762647699564695,39,52000,32,4500.775390625,-8.03650951385498,-7.7626471519470215,0.0,1664032,3116.118896484375,-8.044272422790527
0.007800044026225805,39,52500,32,6271.70751953125,-8.437067985534668,-7.80004358291626,0.0,1680032,3116.52001953125,-8.444868087768555
0.007774180732667446,40,53000,32,5797.052734375,-8.311805725097656,-7.7741804122924805,0.0,1696032,3116.149169921875,-8.319580078125
0.007797561585903168,40,53500,32,5802.0771484375,-8.435672760009766,-7.797561168670654,0.0,1712032,3116.620361328125,-8.443470001220703
0.0077704922296106815,40,54000,32,5830.8759765625,-8.256352424621582,-7.770492076873779,0.0,1728032,3116.229736328125,-8.26412296295166
0.00782498437911272,41,54500,32,6295.486328125,-8.50503158569336,-7.824983596801758,0.0,1744032,3116.752685546875,-8.512856483459473
0.007781886961311102,41,55000,32,6257.87890625,-8.412323951721191,-7.781886577606201,0.0,1760032,3116.321044921875,-8.420105934143066
0.007809846196323633,41,55500,32,5765.26806640625,-8.29279613494873,-7.809845924377441,0.0,1776032,3116.83251953125,-8.300605773925781
0.007795015815645456,42,56000,32,6631.9384765625,-8.694354057312012,-7.795015335083008,0.0,1792032,3116.40673828125,-8.702149391174316
0.00784757174551487,42,56500,32,5673.126953125,-8.320818901062012,-7.84757137298584,0.0,1808032,3116.96240234375,-8.328666687011719
0.007811340969055891,43,57000,32,5662.87939453125,-8.162787437438965,-7.811340808868408,0.0,1824032,3116.506591796875,-8.170598983764648
0.0077723353169858456,43,57500,32,4836.017578125,-7.921020984649658,-7.772335052490234,0.0,1840032,3116.119140625,-7.928793430328369
0.00779276667162776,43,58000,32,7059.2333984375,-8.62890911102295,-7.792766094207764,0.0,1856032,3116.559326171875,-8.636701583862305
0.0077539533376693726,44,58500,32,4675.392578125,-8.159852027893066,-7.753952980041504,0.0,1872032,3116.1708984375,-8.167606353759766
0.007798319216817617,44,59000,32,5471.1396484375,-8.11877155303955,-7.798318862915039,0.0,1888032,3116.66162109375,-8.126569747924805
0.00780933303758502,44,59500,32,4996.91357421875,-7.937906742095947,-7.809332847595215,0.0,1904032,3116.3037109375,-7.94571590423584
0.007815380580723286,45,60000,32,5279.75390625,-8.107038497924805,-7.815380096435547,0.0,1920032,3116.7890625,-8.114853858947754
0.007789509370923042,45,60500,32,5822.662109375,-8.37057113647461,-7.789508819580078,0.0,1936032,3116.380615234375,-8.378360748291016
0.0078439237549901,46,61000,32,6234.29248046875,-8.449913024902344,-7.843923568725586,0.0,1952032,3116.9345703125,-8.457756996154785
0.007796991616487503,46,61500,32,6005.93359375,-8.482389450073242,-7.796991348266602,0.0,1968032,3116.48681640625,-8.49018669128418
0.007768156472593546,46,62000,32,4217.93017578125,-7.87886381149292,-7.768156051635742,0.0,1984032,3116.143798828125,-7.886631965637207
0.007825902663171291,47,62500,32,5666.73876953125,-8.10498046875,-7.825901985168457,0.0,2000032,3116.621826171875,-8.11280632019043
0.007771546486765146,47,63000,32,5897.9130859375,-8.356453895568848,-7.771545886993408,0.0,2016032,3116.2158203125,-8.364225387573242
0.0078044007532298565,47,63500,32,4938.7529296875,-8.050470352172852,-7.804400444030762,0.0,2032032,3116.7021484375,-8.05827522277832
0.007796386256814003,48,64000,32,5411.3994140625,-7.997102737426758,-7.796385765075684,0.0,2048032,3116.31982421875,-8.004899024963379
0.007828792557120323,48,64500,32,5829.8076171875,-8.326964378356934,-7.828792095184326,0.0,2064032,3116.81640625,-8.334793090820312
0.007783432956784964,49,65000,32,5599.8681640625,-8.29798698425293,-7.783432483673096,0.0,2080032,3116.3935546875,-8.305770874023438
0.007822172716259956,49,65500,32,7333.7421875,-8.70750617980957,-7.82217264175415,0.0,2096032,3116.931884765625,-8.715328216552734
0.007807550020515919,49,66000,32,4393.6162109375,-7.80445671081543,-7.807549476623535,0.0,2112032,3116.499755859375,-7.812264442443848
