bc/l2_loss,bc/entropy,bc/samples_so_far,bc/epoch,batch_size,bc/neglogp,bc/l2_norm,bc/loss,bc/ent_loss,bc/prob_true_act,bc/batch
0.0,4.256815433502197,32,0,32,3.016597270965576,672.5001220703125,3.012340545654297,-0.004256815649569035,0.05055421590805054,0
0.0,2.709531545639038,16032,16,32,1.2784433364868164,903.7080078125,1.2757338285446167,-0.0027095316909253597,0.2804892957210541,500
0.0,1.182395577430725,32032,32,32,-0.25686898827552795,1095.54150390625,-0.25805139541625977,-0.0011823956156149507,1.2963967323303223,1000
0.0,-0.28339457511901855,48032,48,32,-1.6618143320083618,1334.4271240234375,-1.6615309715270996,0.0002833945909515023,5.314122200012207,1500
